dateObserved,temperature,relativeHumidity,hour
2023-06-05 14:29:00+00:00,23.934538,34.388725,14
2023-06-05 14:39:00+00:00,24.03334,34.211338,14
2023-06-05 14:49:00+00:00,24.284351,33.681087,14
2023-06-05 15:19:00+00:00,24.372473,31.933928,15
2023-06-05 15:29:00+00:00,24.3431,33.02304,15
2023-06-05 16:09:00+00:00,24.452583,34.36774,16
2023-06-05 16:19:00+00:00,24.444572,35.27184,16
2023-06-05 16:29:00+00:00,24.444572,34.432594,16
2023-06-05 16:39:00+00:00,24.297703,35.857403,16
2023-06-05 16:49:00+00:00,24.03334,35.97757,16
2023-06-05 16:59:00+00:00,24.014648,36.62226,16
2023-06-05 17:09:00+00:00,23.979935,38.619286,17
2023-06-05 17:19:00+00:00,23.921186,37.909744,17
2023-06-05 17:29:00+00:00,23.707561,37.858242,17
2023-06-05 17:39:00+00:00,23.483253,40.05745,17
2023-06-05 17:49:00+00:00,23.331045,40.446556,17
2023-06-05 18:09:00+00:00,22.954529,41.871365,18
2023-06-05 18:19:00+00:00,22.877089,41.835125,18
2023-06-05 18:49:00+00:00,22.212177,43.233234,18
2023-06-05 19:39:00+00:00,20.796902,46.51011,19
2023-06-05 20:09:00+00:00,20.220112,48.46517,20
2023-06-05 20:39:00+00:00,19.568552,50.53086,20
2023-06-05 20:59:00+00:00,19.173342,51.415886,20
2023-06-05 21:09:00+00:00,18.967728,51.92897,21
2023-06-05 21:19:00+00:00,18.74609,52.791103,21
2023-06-05 21:29:00+00:00,18.457695,54.0309,21
2023-06-05 21:39:00+00:00,18.236057,55.07042,21
2023-06-05 21:49:00+00:00,18.030441,55.881058,21
2023-06-05 21:59:00+00:00,17.85153,56.382698,21
2023-06-05 22:09:00+00:00,17.672617,57.389793,22
2023-06-05 22:29:00+00:00,17.138552,60.563667,22
2023-06-05 22:39:00+00:00,16.967651,61.395287,22
2023-06-05 22:49:00+00:00,16.858168,61.31136,22
2023-06-05 22:59:00+00:00,16.791409,61.63371,22
2023-06-05 23:09:00+00:00,16.625849,62.53208,23
2023-06-05 23:19:00+00:00,16.543068,62.705654,23
2023-06-05 23:29:00+00:00,16.31075,63.35416,23
2023-06-05 23:39:00+00:00,16.126497,63.670788,23
2023-06-05 23:49:00+00:00,15.995651,65.33021,23
2023-06-05 23:59:00+00:00,15.947585,64.90486,23
2023-06-06 00:09:00+00:00,15.749981,66.29534,0
2023-06-06 00:19:00+00:00,15.856794,65.90433,0
2023-06-06 00:29:00+00:00,15.886168,64.18959,0
2023-06-06 00:39:00+00:00,15.6805525,66.08171,0
2023-06-06 00:49:00+00:00,15.456244,67.0869,0
2023-06-06 00:59:00+00:00,15.202563,67.847946,0
2023-06-06 01:09:00+00:00,14.84741,69.309,1
2023-06-06 01:19:00+00:00,14.615091,69.635155,1
2023-06-06 01:29:00+00:00,14.473564,69.29565,1
2023-06-06 01:39:00+00:00,14.457541,69.885025,1
2023-06-06 01:49:00+00:00,14.259937,70.50111,1
2023-06-06 01:59:00+00:00,14.12108,71.01991,1
2023-06-06 02:09:00+00:00,14.11841,71.56161,2
2023-06-06 02:19:00+00:00,13.939498,72.97688,2
2023-06-06 02:29:00+00:00,13.859388,73.62348,2
2023-06-06 02:39:00+00:00,13.7018385,74.19951,2
2023-06-06 02:49:00+00:00,13.720531,73.80278,2
2023-06-06 03:19:00+00:00,13.282598,75.599525,3
2023-06-06 03:29:00+00:00,13.138399,76.415886,3
2023-06-06 03:39:00+00:00,13.090333,76.238495,3
2023-06-06 03:59:00+00:00,13.14374,74.50469,3
2023-06-06 04:09:00+00:00,13.111696,74.69924,4
2023-06-06 04:19:00+00:00,13.093003,75.14748,4
2023-06-06 04:29:00+00:00,13.042268,75.64912,4
2023-06-06 04:39:00+00:00,13.183795,75.89517,4
2023-06-06 04:49:00+00:00,13.384069,76.26139,4
2023-06-06 04:59:00+00:00,13.528267,74.37881,4
2023-06-06 05:29:00+00:00,14.647135,70.064316,5
2023-06-06 05:49:00+00:00,15.317388,66.51087,5
2023-06-06 05:59:00+00:00,15.592431,65.561,5
2023-06-06 06:09:00+00:00,16.15587,63.707027,6
2023-06-06 06:29:00+00:00,17.84352,58.173725,6
2023-06-06 06:39:00+00:00,18.030441,58.259556,6
2023-06-06 06:49:00+00:00,18.479057,57.344013,6
2023-06-06 07:29:00+00:00,19.755474,54.450523,7
2023-06-06 07:39:00+00:00,20.094606,53.349964,7
2023-06-06 07:59:00+00:00,20.164034,53.6685,7
2023-06-06 08:39:00+00:00,20.599298,54.34943,8
2023-06-06 08:49:00+00:00,21.157396,52.51835,8
2023-06-06 08:59:00+00:00,21.298923,53.06958,8
2023-06-06 09:19:00+00:00,22.1561,50.769283,9
2023-06-06 09:39:00+00:00,23.13344,48.63493,9
2023-06-06 09:59:00+00:00,23.760967,48.15427,9
2023-06-06 10:09:00+00:00,24.27901,45.65942,10
2023-06-06 11:09:00+00:00,24.855803,38.220646,11
2023-06-06 11:59:00+00:00,24.914549,38.30457,11
2023-06-06 12:09:00+00:00,24.126802,39.54818,12
2023-06-06 12:19:00+00:00,24.76501,37.95552,12
2023-06-06 12:29:00+00:00,25.202946,38.270237,12
2023-06-06 12:49:00+00:00,25.309757,38.510567,12
2023-06-06 13:09:00+00:00,24.700924,34.800716,13
2023-06-06 13:29:00+00:00,24.700924,29.841536,13
2023-06-06 13:59:00+00:00,24.610132,34.644314,13
2023-06-06 14:09:00+00:00,24.882505,34.08545,14
2023-06-06 14:19:00+00:00,24.714275,34.461205,14
2023-06-06 14:59:00+00:00,24.690243,32.124664,14
2023-06-06 15:09:00+00:00,24.626154,33.070724,15
2023-06-06 15:19:00+00:00,24.6849,31.72984,15
2023-06-06 15:39:00+00:00,24.636835,34.999084,15
2023-06-06 15:49:00+00:00,24.578089,34.547035,15
2023-06-06 16:09:00+00:00,24.50866,33.158466,16
2023-06-06 16:19:00+00:00,24.388494,33.61051,16
2023-06-06 16:29:00+00:00,24.321737,34.287632,16
2023-06-06 16:39:00+00:00,24.230946,34.211338,16
2023-06-06 16:49:00+00:00,24.188221,33.625774,16
2023-06-06 16:59:00+00:00,24.086748,34.59281,16
2023-06-06 17:19:00+00:00,23.969254,33.908066,17
2023-06-06 17:49:00+00:00,23.659494,34.424965,17
2023-06-06 17:59:00+00:00,23.517967,34.7187,17
2023-06-06 18:19:00+00:00,23.280308,35.51217,18
2023-06-06 18:29:00+00:00,23.098726,36.488747,18
2023-06-06 18:49:00+00:00,22.695507,37.226902,18
2023-06-06 19:29:00+00:00,21.619364,39.218204,19
2023-06-06 19:49:00+00:00,21.176088,40.24628,19
2023-06-06 19:59:00+00:00,20.914396,40.852825,19
2023-06-06 20:19:00+00:00,20.214771,43.168385,20
2023-06-06 20:29:00+00:00,19.88632,44.417717,20
2023-06-06 20:59:00+00:00,19.15999,46.061874,20
2023-06-06 21:09:00+00:00,18.831541,46.803844,21
2023-06-06 21:19:00+00:00,18.593882,47.686962,21
2023-06-06 21:29:00+00:00,18.3402,49.130848,21
2023-06-06 21:49:00+00:00,17.715343,50.85893,21
2023-06-06 22:09:00+00:00,17.461662,53.62272,22
2023-06-06 22:39:00+00:00,16.762035,55.07805,22
2023-06-06 22:49:00+00:00,16.481651,56.521935,22
2023-06-06 23:09:00+00:00,16.460289,54.624092,23
2023-06-06 23:29:00+00:00,16.460289,54.397118,23
2023-06-06 23:39:00+00:00,16.305408,55.640728,23
2023-06-06 23:59:00+00:00,15.872816,58.463646,23
2023-06-07 00:09:00+00:00,15.621805,59.655758,0
2023-06-07 00:19:00+00:00,15.389486,61.387657,0
2023-06-07 00:49:00+00:00,15.151827,61.933167,0
2023-06-07 00:59:00+00:00,14.959563,62.70756,0
2023-06-07 01:09:00+00:00,14.836728,62.217365,1
2023-06-07 01:19:00+00:00,14.671168,62.858242,1
2023-06-07 01:29:00+00:00,14.513618,64.48333,1
2023-06-07 01:39:00+00:00,14.340047,64.78851,1
2023-06-07 01:49:00+00:00,14.179828,64.62257,1
2023-06-07 01:59:00+00:00,14.155794,64.51385,1
2023-06-07 02:09:00+00:00,14.179828,64.89914,2
2023-06-07 02:19:00+00:00,14.20386,65.82231,2
2023-06-07 02:29:00+00:00,14.243916,66.953384,2
2023-06-07 02:39:00+00:00,14.259937,67.72587,2
2023-06-07 02:59:00+00:00,14.163806,65.04791,2
2023-06-07 03:09:00+00:00,14.091706,65.3016,3
2023-06-07 03:19:00+00:00,14.089036,67.11551,3
2023-06-07 03:29:00+00:00,14.067674,67.13077,3
2023-06-07 03:39:00+00:00,14.03296,65.68307,3
2023-06-07 03:49:00+00:00,13.992905,66.20187,3
2023-06-07 04:00:00+00:00,14.065003,67.10216,4
2023-06-07 04:09:00+00:00,14.217212,67.34821,4
2023-06-07 04:19:00+00:00,14.35607,65.57244,4
2023-06-07 04:29:00+00:00,14.430839,66.6997,4
2023-06-07 04:39:00+00:00,14.334706,66.22858,4
2023-06-07 04:49:00+00:00,14.278629,66.57763,4
2023-06-07 05:09:00+00:00,14.388113,67.09834,5
2023-06-07 05:29:00+00:00,14.938201,66.44221,5
2023-06-07 05:39:00+00:00,15.106432,65.183334,5
2023-06-07 05:49:00+00:00,15.33875,66.11604,5
2023-06-07 06:19:00+00:00,17.250706,56.56771,6
2023-06-07 06:29:00+00:00,17.637903,55.68841,6
2023-06-07 06:39:00+00:00,18.313498,54.965515,6
2023-06-07 07:09:00+00:00,19.46708,52.72816,7
2023-06-07 07:39:00+00:00,19.520485,53.887848,7
2023-06-07 07:49:00+00:00,20.04921,51.904175,7
2023-06-07 07:59:00+00:00,20.417715,51.60853,7
2023-06-07 08:09:00+00:00,20.890364,50.19898,8
2023-06-07 08:29:00+00:00,21.309605,50.425957,8
2023-06-07 08:39:00+00:00,21.611353,49.83276,8
2023-06-07 09:09:00+00:00,22.628748,47.919662,9
2023-06-07 09:19:00+00:00,23.109407,46.74853,9
2023-06-07 09:29:00+00:00,23.953232,44.84878,9
2023-06-07 09:39:00+00:00,24.599451,42.310062,9
2023-06-07 09:49:00+00:00,24.500648,42.630505,9
2023-06-07 10:09:00+00:00,25.41657,39.1648,10
2023-06-07 10:39:00+00:00,26.129549,36.933167,10
2023-06-07 10:49:00+00:00,26.025406,35.048676,10
2023-06-07 12:29:00+00:00,26.46334,33.152744,12
2023-06-07 12:39:00+00:00,26.810482,33.47509,12
2023-06-07 12:49:00+00:00,26.527428,33.59716,12
2023-06-07 12:59:00+00:00,25.870527,34.228504,12
2023-06-07 13:09:00+00:00,25.958649,33.644848,13
2023-06-07 13:29:00+00:00,25.73167,33.22713,13
2023-06-07 14:09:00+00:00,25.448616,32.98871,14
2023-06-07 14:19:00+00:00,25.550087,32.2372,14
2023-06-07 14:39:00+00:00,25.822462,31.127108,14
2023-06-07 14:49:00+00:00,25.931944,31.424658,14
2023-06-07 15:09:00+00:00,25.630198,29.580225,15
2023-06-07 15:29:00+00:00,25.699627,30.057068,15
2023-06-07 15:39:00+00:00,25.600824,30.873426,15
2023-06-07 15:49:00+00:00,25.6569,30.32601,15
2023-06-07 16:19:00+00:00,25.598154,31.163347,16
2023-06-07 16:39:00+00:00,25.24033,31.949188,16
2023-06-07 17:09:00+00:00,24.978638,32.97917,17
2023-06-07 17:29:00+00:00,24.711605,34.43641,17
2023-06-07 17:39:00+00:00,24.407187,35.130695,17
2023-06-07 17:59:00+00:00,23.739605,38.499123,17
2023-06-07 18:09:00+00:00,23.36843,38.884415,18
2023-06-07 18:29:00+00:00,22.783627,39.80377,18
2023-06-07 18:39:00+00:00,22.610056,39.65118,18
2023-06-07 18:49:00+00:00,22.308308,40.658276,18
2023-06-07 18:59:00+00:00,22.209507,40.293964,18
2023-06-07 19:09:00+00:00,21.9131,40.061264,19
2023-06-07 19:19:00+00:00,21.67811,41.133213,19
2023-06-07 19:29:00+00:00,21.667429,41.83894,19
2023-06-07 19:39:00+00:00,21.523232,40.7689,19
2023-06-07 19:49:00+00:00,21.376364,43.582283,19
2023-06-07 19:59:00+00:00,21.09064,46.22019,19
2023-06-07 20:19:00+00:00,20.30289,48.562447,20
2023-06-07 20:29:00+00:00,20.05989,49.588615,20
2023-06-07 20:49:00+00:00,19.552528,50.498436,20
2023-06-07 20:59:00+00:00,19.296177,51.755398,20
2023-06-07 21:09:00+00:00,19.114595,52.188374,21
2023-06-07 21:19:00+00:00,18.954376,53.580757,21
2023-06-07 21:29:00+00:00,18.684671,54.358967,21
2023-06-07 21:39:00+00:00,18.50576,55.509117,21
2023-06-07 21:49:00+00:00,18.366903,56.108032,21
2023-06-07 22:09:00+00:00,18.01442,57.857098,22
2023-06-07 22:19:00+00:00,17.85153,58.608604,22
2023-06-07 22:29:00+00:00,17.816816,59.47265,22
2023-06-07 22:39:00+00:00,17.640574,60.140232,22
2023-06-07 22:49:00+00:00,17.592508,60.083008,22
2023-06-07 22:59:00+00:00,17.523079,61.038605,22
2023-06-07 23:09:00+00:00,17.402914,61.09964,23
2023-06-07 23:19:00+00:00,17.272068,61.248417,23
2023-06-07 23:29:00+00:00,17.079805,62.181126,23
2023-06-07 23:39:00+00:00,16.88487,63.424736,23
2023-06-07 23:49:00+00:00,16.668573,63.58114,23
2023-06-07 23:59:00+00:00,16.778057,62.63699,23
2023-06-08 00:09:00+00:00,16.855497,62.15633,0
2023-06-08 00:29:00+00:00,16.818113,62.354694,0
2023-06-08 00:39:00+00:00,16.657892,62.465324,0
2023-06-08 00:49:00+00:00,16.607157,63.05661,0
2023-06-08 00:59:00+00:00,16.588465,62.587395,0
2023-06-08 01:09:00+00:00,16.364157,63.79095,1
2023-06-08 01:19:00+00:00,15.971619,64.931564,1
2023-06-08 01:49:00+00:00,15.611124,66.22476,1
2023-06-08 01:59:00+00:00,15.322728,67.83078,1
2023-06-08 02:09:00+00:00,15.045014,69.34142,2
2023-06-08 02:19:00+00:00,14.906157,69.45205,2
2023-06-08 02:29:00+00:00,14.796674,70.480125,2
2023-06-08 02:39:00+00:00,14.692531,70.92073,2
2023-06-08 02:49:00+00:00,14.521629,71.04852,2
2023-06-08 02:59:00+00:00,14.540322,70.48203,2
2023-06-08 03:09:00+00:00,14.500267,70.6556,3
2023-06-08 03:19:00+00:00,14.417487,70.74525,3
2023-06-08 03:29:00+00:00,14.398794,70.5774,3
2023-06-08 03:39:00+00:00,14.44686,69.42344,3
2023-06-08 03:59:00+00:00,14.179828,70.472496,3
2023-06-08 04:09:00+00:00,14.081025,71.02182,4
2023-06-08 04:19:00+00:00,14.040971,71.37278,4
2023-06-08 04:29:00+00:00,14.217212,70.731895,4
2023-06-08 04:49:00+00:00,14.516289,69.53216,4
2023-06-08 04:59:00+00:00,14.60441,68.83597,4
2023-06-08 05:09:00+00:00,14.959563,67.55802,5
2023-06-08 05:19:00+00:00,15.141146,67.22041,5
2023-06-08 05:39:00+00:00,15.445563,66.57763,5
2023-06-08 05:49:00+00:00,15.683223,66.57572,5
2023-06-08 05:59:00+00:00,16.166552,64.973526,5
2023-06-08 06:09:00+00:00,16.647211,64.53483,6
2023-06-08 06:29:00+00:00,17.880903,59.810253,6
2023-06-08 06:49:00+00:00,18.868925,57.765545,6
2023-06-08 06:59:00+00:00,19.552528,55.751354,6
2023-06-08 07:09:00+00:00,19.995804,55.15053,7
2023-06-08 07:19:00+00:00,19.376287,54.8835,7
2023-06-08 07:29:00+00:00,19.7261,55.45571,7
2023-06-08 07:39:00+00:00,20.252155,53.92218,7
2023-06-08 07:49:00+00:00,20.706112,52.62707,7
2023-06-08 07:59:00+00:00,20.991837,50.61669,7
2023-06-08 08:19:00+00:00,22.027924,48.497597,8
2023-06-08 08:49:00+00:00,22.756924,48.823757,8
2023-06-08 08:59:00+00:00,22.89044,48.09514,8
2023-06-08 09:09:00+00:00,22.711529,46.738995,9
2023-06-08 09:19:00+00:00,22.505913,45.808193,9
2023-06-08 09:29:00+00:00,22.762264,47.33791,9
2023-06-08 09:39:00+00:00,23.261616,45.611732,9
2023-06-08 09:49:00+00:00,23.712902,45.705196,9
2023-06-08 09:59:00+00:00,24.484627,41.173267,9
2023-06-08 10:09:00+00:00,24.813078,41.638668,10
2023-06-08 10:39:00+00:00,25.400549,40.665905,10
2023-06-08 10:49:00+00:00,25.926603,39.97162,10
2023-06-08 10:59:00+00:00,25.459297,39.473793,10
2023-06-08 11:19:00+00:00,25.670252,38.66316,11
2023-06-08 11:39:00+00:00,26.038757,37.238346,11
2023-06-08 11:49:00+00:00,25.592813,37.65034,11
2023-06-08 11:59:00+00:00,26.458,35.3653,11
2023-06-08 12:09:00+00:00,27.429998,34.619514,12
2023-06-08 12:19:00+00:00,26.105516,35.451134,12
2023-06-08 12:29:00+00:00,25.56344,35.893646,12
2023-06-08 12:39:00+00:00,26.239033,35.66476,12
2023-06-08 12:49:00+00:00,26.1429,37.13535,12
2023-06-08 13:09:00+00:00,26.126879,36.65469,13
2023-06-08 13:19:00+00:00,25.97467,37.472954,13
2023-06-08 14:09:00+00:00,26.86656,34.459297,14
2023-06-08 14:19:00+00:00,26.511406,33.339664,14
2023-06-08 14:29:00+00:00,26.169603,35.08873,14
2023-06-08 14:49:00+00:00,26.009384,36.359043,14
2023-06-08 14:59:00+00:00,26.150911,36.2961,14
2023-06-08 15:19:00+00:00,26.036087,37.03044,15
2023-06-08 15:29:00+00:00,23.440529,42.151752,15
2023-06-08 15:39:00+00:00,23.007935,42.088806,15
2023-06-08 15:59:00+00:00,23.258945,40.69833,15
2023-06-08 16:19:00+00:00,22.903791,42.21088,16
2023-06-08 16:29:00+00:00,22.837034,42.346302,16
2023-06-08 16:39:00+00:00,22.706188,42.90898,16
2023-06-08 16:49:00+00:00,22.676813,44.556953,16
2023-06-08 17:09:00+00:00,22.47387,49.285343,17
2023-06-08 17:19:00+00:00,22.388418,50.22759,17
2023-06-08 17:29:00+00:00,22.294956,52.08156,17
2023-06-08 17:39:00+00:00,21.92378,51.095444,17
2023-06-08 17:49:00+00:00,21.92378,51.13741,17
2023-06-08 18:09:00+00:00,21.603342,52.096817,18
2023-06-08 18:39:00+00:00,20.999847,56.59632,18
2023-06-08 18:49:00+00:00,20.898375,57.241016,18
2023-06-08 19:19:00+00:00,20.36431,60.58274,19
2023-06-08 19:29:00+00:00,20.220112,61.866405,19
2023-06-08 19:39:00+00:00,19.987793,62.97078,19
2023-06-08 19:49:00+00:00,19.798199,63.710842,19
2023-06-08 20:09:00+00:00,19.40299,64.17815,20
2023-06-08 20:29:00+00:00,19.184023,62.579765,20
2023-06-08 20:39:00+00:00,19.146639,63.15389,20
2023-06-08 20:59:00+00:00,18.959717,61.61463,20
2023-06-08 21:09:00+00:00,18.783474,62.036163,21
2023-06-08 21:39:00+00:00,18.406958,63.298847,21
2023-06-08 21:49:00+00:00,18.190662,64.00458,21
2023-06-08 21:59:00+00:00,18.003738,64.81903,21
2023-06-08 22:09:00+00:00,17.832838,65.20241,22
2023-06-08 22:19:00+00:00,17.710003,65.267265,22
2023-06-08 22:29:00+00:00,17.675287,64.97543,22
2023-06-08 22:39:00+00:00,17.571146,65.396965,22
2023-06-08 22:59:00+00:00,17.36019,66.3621,22
2023-06-08 23:09:00+00:00,17.234684,66.78935,23
2023-06-08 23:19:00+00:00,17.05043,67.598076,23
2023-06-08 23:29:00+00:00,16.844816,68.71389,23
2023-06-08 23:39:00+00:00,16.71664,69.23651,23
2023-06-08 23:49:00+00:00,16.577784,69.62371,23
2023-06-08 23:59:00+00:00,16.460289,70.41337,23
2023-06-09 00:09:00+00:00,16.270695,70.58694,0
2023-06-09 00:19:00+00:00,16.241322,70.379036,0
2023-06-09 00:29:00+00:00,16.268024,70.209274,0
2023-06-09 00:39:00+00:00,16.025024,71.34226,0
2023-06-09 00:49:00+00:00,15.894178,71.19348,0
2023-06-09 01:09:00+00:00,15.883497,70.718544,1
2023-06-09 01:19:00+00:00,15.707255,71.914474,1
2023-06-09 01:39:00+00:00,15.33875,72.81857,1
2023-06-09 01:49:00+00:00,15.325398,72.76517,1
2023-06-09 01:59:00+00:00,15.210574,72.873886,1
2023-06-09 02:09:00+00:00,15.023651,73.73792,2
2023-06-09 02:19:00+00:00,14.743267,75.24284,2
2023-06-09 02:29:00+00:00,14.537652,75.692986,2
2023-06-09 02:39:00+00:00,14.551003,75.24094,2
2023-06-09 02:49:00+00:00,14.484245,75.134125,2
2023-06-09 02:59:00+00:00,14.302663,75.83223,2
2023-06-09 03:19:00+00:00,14.12108,76.56466,3
2023-06-09 03:29:00+00:00,14.193179,76.19844,3
2023-06-09 03:39:00+00:00,14.222553,76.072556,3
2023-06-09 03:49:00+00:00,14.169147,76.194626,3
2023-06-09 03:59:00+00:00,14.19852,75.5938,3
2023-06-09 04:09:00+00:00,14.233234,75.60143,4
2023-06-09 04:19:00+00:00,14.134432,76.351036,4
2023-06-09 04:29:00+00:00,14.158465,75.599525,4
2023-06-09 04:39:00+00:00,14.425498,74.80034,4
2023-06-09 04:49:00+00:00,14.745937,73.95346,4
2023-06-09 05:09:00+00:00,15.549706,70.07576,5
2023-06-09 05:19:00+00:00,15.685893,70.40955,5
2023-06-09 05:29:00+00:00,15.8674755,70.22644,5
2023-06-09 05:39:00+00:00,15.992981,69.118256,5
2023-06-09 05:49:00+00:00,16.284046,67.48173,5
2023-06-09 06:19:00+00:00,17.677958,63.432365,6
2023-06-09 06:39:00+00:00,18.479057,61.372395,6
2023-06-09 06:49:00+00:00,18.700695,60.836422,6
2023-06-09 07:19:00+00:00,20.212101,55.69604,7
2023-06-09 07:29:00+00:00,20.759518,55.581596,7
2023-06-09 07:49:00+00:00,20.86099,56.258717,7
2023-06-09 07:59:00+00:00,21.02655,54.967422,7
2023-06-09 08:09:00+00:00,21.34165,52.798733,8
2023-06-09 08:19:00+00:00,21.34699,54.667965,8
2023-06-09 08:29:00+00:00,21.595331,53.83444,8
2023-06-09 08:49:00+00:00,22.548637,49.531395,8
2023-06-09 09:19:00+00:00,24.094759,47.389412,9
2023-06-09 09:59:00+00:00,25.357824,46.05043,9
2023-06-09 10:09:00+00:00,25.456627,45.09102,10
2023-06-09 10:19:00+00:00,25.662241,44.69047,10
2023-06-09 10:29:00+00:00,26.062792,43.763485,10
2023-06-09 10:49:00+00:00,26.335165,44.10109,10
2023-06-09 11:19:00+00:00,27.002747,38.55825,11
2023-06-09 11:39:00+00:00,27.28046,35.74487,11
2023-06-09 11:49:00+00:00,27.432669,34.672924,11
2023-06-09 11:59:00+00:00,27.691692,35.26421,11
2023-06-09 12:19:00+00:00,27.977417,32.85519,12
2023-06-09 12:29:00+00:00,28.236439,33.297703,12
2023-06-09 12:49:00+00:00,27.237736,33.39689,12
2023-06-09 12:59:00+00:00,27.125582,33.16419,12
2023-06-09 13:49:00+00:00,27.04013,34.6405,13
2023-06-09 13:59:00+00:00,27.144274,35.208897,13
2023-06-09 14:09:00+00:00,26.917295,34.222782,14
2023-06-09 14:19:00+00:00,26.962692,35.71626,14
2023-06-09 14:29:00+00:00,26.94934,36.362858,14
2023-06-09 14:39:00+00:00,26.757076,36.473488,14
2023-06-09 15:09:00+00:00,26.701,37.240253,15
2023-06-09 15:29:00+00:00,26.61822,35.908905,15
2023-06-09 15:49:00+00:00,26.79446,36.47158,15
2023-06-09 15:59:00+00:00,26.984055,37.007553,15
2023-06-09 16:09:00+00:00,26.992065,35.96231,16
2023-06-09 16:49:00+00:00,26.38056,35.857403,16
2023-06-09 17:09:00+00:00,26.239033,35.968033,17
2023-06-09 17:39:00+00:00,24.196232,49.296787,17
2023-06-09 17:50:00+00:00,23.809032,51.02678,17
2023-06-09 17:59:00+00:00,23.739605,51.497902,17
2023-06-09 18:09:00+00:00,23.38178,52.11017,18
2023-06-09 18:19:00+00:00,23.120089,51.7821,18
2023-06-09 18:29:00+00:00,23.112078,52.45159,18
2023-06-09 18:39:00+00:00,23.082705,52.61753,18
2023-06-09 18:49:00+00:00,22.847715,52.674755,18
2023-06-09 19:09:00+00:00,22.553978,53.64752,19
2023-06-09 19:19:00+00:00,22.375067,54.963608,19
2023-06-09 19:29:00+00:00,21.614023,57.326847,19
2023-06-09 19:39:00+00:00,21.395056,57.5214,19
2023-06-09 19:49:00+00:00,21.250858,58.843212,19
2023-06-09 20:19:00+00:00,20.871672,60.746777,20
2023-06-09 20:29:00+00:00,20.52987,60.863125,20
2023-06-09 20:39:00+00:00,20.29755,62.465324,20
2023-06-09 20:59:00+00:00,20.009155,64.24872,20
2023-06-09 21:09:00+00:00,19.96376,64.83238,21
2023-06-09 21:29:00+00:00,19.664682,65.43702,21
2023-06-09 21:39:00+00:00,19.64866,65.26345,21
2023-06-09 21:49:00+00:00,19.624628,65.56672,21
2023-06-09 21:59:00+00:00,19.536507,66.05882,21
2023-06-09 22:09:00+00:00,19.429693,67.31007,22
2023-06-09 22:19:00+00:00,19.250782,69.53216,22
2023-06-09 22:29:00+00:00,18.91165,72.795685,22
2023-06-09 22:39:00+00:00,18.57252,75.061646,22
2023-06-09 22:49:00+00:00,18.32952,75.46792,22
2023-06-09 22:59:00+00:00,18.115892,77.16739,22
2023-06-09 23:09:00+00:00,17.934309,77.88266,23
2023-06-09 23:19:00+00:00,17.886244,79.44099,23
2023-06-09 23:29:00+00:00,17.894255,80.0399,23
2023-06-09 23:39:00+00:00,17.870222,78.04097,23
2023-06-09 23:40:00+00:00,17.870222,78.04097,23
2023-06-09 23:49:00+00:00,17.864882,80.28405,23
2023-06-09 23:59:00+00:00,17.85687,81.0737,23
2023-06-10 00:09:00+00:00,17.864882,80.095215,0
2023-06-10 00:19:00+00:00,17.77676,79.84726,0
2023-06-10 00:29:00+00:00,17.485695,81.29687,0
2023-06-10 00:39:00+00:00,17.309452,84.06065,0
2023-06-10 00:59:00+00:00,16.967651,84.16556,0
2023-06-10 01:09:00+00:00,16.87953,84.8217,1
2023-06-10 01:19:00+00:00,16.860838,84.726326,1
2023-06-10 01:29:00+00:00,16.786068,84.81979,1
2023-06-10 01:39:00+00:00,16.79942,85.105896,1
2023-06-10 01:49:00+00:00,16.721981,85.672386,1
2023-06-10 01:59:00+00:00,16.703289,85.807816,1
2023-06-10 02:19:00+00:00,16.625849,86.26368,2
2023-06-10 02:29:00+00:00,16.620508,86.641335,2
2023-06-10 02:39:00+00:00,16.721981,86.826355,2
2023-06-10 02:49:00+00:00,16.783398,87.09148,2
2023-06-10 02:59:00+00:00,16.743343,86.02144,2
2023-06-10 03:09:00+00:00,16.700619,86.21599,3
2023-06-10 03:19:00+00:00,16.70863,86.65659,3
2023-06-10 03:29:00+00:00,16.738003,86.52499,3
2023-06-10 03:39:00+00:00,16.778057,86.898834,3
2023-06-10 03:49:00+00:00,16.812773,86.654686,3
2023-06-10 03:59:00+00:00,16.924925,86.259865,3
2023-06-10 04:09:00+00:00,16.919584,85.69909,4
2023-06-10 04:19:00+00:00,16.95697,85.52552,4
2023-06-10 04:29:00+00:00,16.997025,85.49119,4
2023-06-10 04:39:00+00:00,16.983673,85.386284,4
2023-06-10 04:49:00+00:00,16.930265,85.47021,4
2023-06-10 04:59:00+00:00,16.970322,85.25277,4
2023-06-10 05:09:00+00:00,16.924925,85.222244,5
2023-06-10 05:39:00+00:00,17.12253,84.53178,5
2023-06-10 05:49:00+00:00,17.224003,84.05112,5
2023-06-10 05:59:00+00:00,17.207981,83.79172,5
2023-06-10 06:09:00+00:00,17.18929,83.9691,6
2023-06-10 06:19:00+00:00,17.250706,83.21187,6
2023-06-10 06:39:00+00:00,17.760738,81.254906,6
2023-06-10 06:49:00+00:00,18.158617,80.0399,6
2023-06-10 07:04:00+00:00,18.289463,79.11864,7
2023-06-10 07:09:00+00:00,18.43099,79.19112,7
2023-06-10 07:29:00+00:00,18.623255,77.64423,7
2023-06-10 07:39:00+00:00,18.569849,77.17502,7
2023-06-10 07:59:00+00:00,19.018463,75.49653,7
